0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,7.59485
0.966,79.6584
0.989,200.464
1.012,356.691
1.035,574.96
1.058,895.315
1.081,846.421
1.104,917.533
1.127,902.19
1.15,753.975
1.173,675.661
1.196,621.693
1.219,516.41
1.242,431.576
1.265,458.63
1.288,344.197
1.311,269.029
1.334,286.666
1.357,188.435
1.38,185.831
1.403,152.17
1.426,187.523
1.449,197.884
1.472,185.507
1.495,195.131
1.518,124.232
1.541,177.997
1.564,197.927
1.587,132.695
1.61,186.857
1.633,138.169
1.656,159.27
1.679,196.128
1.702,164.974
1.725,192.759
1.748,154.226
1.771,230.852
1.794,205.903
1.817,260.776
1.84,228.096
1.863,254.042
1.886,247.921
1.909,257.027
1.932,300.443
1.955,245.143
1.978,316.43
2.001,271.652
2.024,283.919
2.047,282.509
2.07,261.926
2.093,284.355
2.116,292
2.139,309.727
2.162,325.179
2.185,302.627
2.208,283.746
2.231,272.451
2.254,226.501
2.277,269.536
