0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,0
0.966,0
0.989,0
1.012,19.8162
1.035,221.139
1.058,1488.16
1.081,2997.26
1.104,2735.92
1.127,1772.35
1.15,846.299
1.173,458.661
1.196,322.711
1.219,178.23
1.242,132.115
1.265,148.63
1.288,106.537
1.311,122.646
1.334,95.5552
1.357,84.9807
1.38,110.784
1.403,93.3771
1.426,70.3213
1.449,71.3679
1.472,97.4698
1.495,103.663
1.518,165.643
1.541,180.868
1.564,214.654
1.587,186.857
1.61,181.593
1.633,125.376
1.656,151.804
1.679,145.28
1.702,167.331
1.725,167.517
1.748,223.515
1.771,224.318
1.794,284.444
1.817,335.283
1.84,385.543
1.863,466.728
1.886,565.029
1.909,590.975
1.932,542.263
1.955,391.871
1.978,316.43
2.001,276.778
2.024,267.218
2.047,251.482
2.07,277.897
2.093,268.731
2.116,321.047
2.139,375.563
2.162,386.699
2.185,355.695
2.208,272.508
2.231,255.939
2.254,211.67
2.277,200.831
