0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,0
0.966,0
0.989,0
1.012,13.2108
1.035,240.093
1.058,1560.75
1.081,3003.05
1.104,2608.02
1.127,1537.46
1.15,866.815
1.173,601.684
1.196,298.982
1.219,214.79
1.242,171.75
1.265,127.397
1.288,110.635
1.311,90.9951
1.334,107.022
1.357,88.6755
1.38,96.4894
1.403,103.752
1.426,100.459
1.449,87.5879
1.472,150.921
1.495,118.908
1.518,121.274
1.541,143.546
1.564,164.475
1.587,197.689
1.61,168.435
1.633,145.845
1.656,129.407
1.679,152.544
1.702,174.401
1.725,178.991
1.748,189.988
1.771,304.898
1.794,305.671
1.817,355.98
1.84,397.654
1.863,427.342
1.886,518.904
1.909,450.267
1.932,470.816
1.955,384.714
1.978,384.611
2.001,271.652
2.024,303.96
2.047,266.179
2.07,297.063
2.093,339.039
2.116,314.932
2.139,369.578
2.162,354.474
2.185,348.524
2.208,297.793
2.231,242.179
2.254,221.108
2.277,138.732
