0,0
0,0
0,0
0,0
-0.256218,168
0,0
-0.128898,168
0,0
-1.11775,168
1.10609,80
0.322079,88
0.180927,168
0,0
0.261659,168
0,0
-0.942496,168
0.700941,168
0,0
-0.799952,168
0,0
-0.0902451,168
0.535765,92
-0.0754223,76
-0.268376,168
0,0
-0.29266,168
0,0
0.0655863,168
-0.101034,168
0,0
-0.151249,168
0,0
-1.01021,168
-0.514144,79
0.0544018,89
0.577801,168
0,0
-0.340452,168
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.70319,7
-2.44815,115
-1.70322,101
-3.10839,82
-3.73515,93
-3.23056,99
-4.48573,101
-4.5813,87
-5.15568,93
-4.6592,97
-5.52276,101
-6.60983,89
-5.56009,107
-6.57957,91
-4.90834,101
-5.92802,87
-4.85443,93
-6.37485,92
-5.82617,96
-6.6633,93
-8.02253,106
-6.03918,107
-6.38658,95
-5.23819,93
-6.35362,110
-6.19801,102
-6.21836,90
-6.55499,103
-5.71053,96
-3.46915,102
-4.45907,101
-3.20823,86
-3.03295,95
-2.90185,100
-3.15453,107
-2.77747,26
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5.86675,6
-0.720143,104
-0.48833,99
-2.08394,94
-1.85884,100
-2.43897,97
-2.76339,102
-2.56676,91
-3.38388,95
-2.59925,94
-1.83368,103
-0.767728,89
-3.4824,102
-3.35436,102
-4.00738,93
-3.2918,99
-4.25167,99
-4.19693,82
-4.07867,101
-3.46718,99
-3.04903,95
-2.79314,98
-1.4967,91
-3.07493,102
-3.56414,107
-4.2379,100
-2.27088,93
-2.22324,97
-3.82996,96
-1.58126,98
-2.19178,90
-3.21097,107
-2.29158,103
-2.07679,88
0.130527,113
1.20522,27
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.73566,9
-1.64814,103
-1.338,88
-4.00902,96
-1.52324,102
-3.19081,90
-3.94436,108
-4.83248,79
-4.20365,96
-6.26684,95
-6.35517,86
-8.09892,93
-6.53629,89
-6.28166,106
-6.66634,87
-6.92083,103
-6.72734,93
-5.49188,99
-6.78491,97
-6.5804,97
-8.05286,101
-5.96464,96
-6.90223,100
-5.49067,95
-4.43848,105
-6.72735,111
-5.12225,93
-4.32766,92
-4.19673,94
-4.36715,103
-4.12265,109
-4.41922,98
-2.56596,103
-2.67036,88
-2.17301,118
-2.5748,20
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.0604983,9
-1.36735,114
-3.60808,83
