0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,0
0.966,101.383
0.989,248.852
1.012,356.691
1.035,669.734
1.058,840.87
1.081,846.421
1.104,900.851
1.127,843.468
1.15,815.524
1.173,715.116
1.196,664.405
1.219,516.41
1.242,435.98
1.265,382.192
1.288,319.612
1.311,261.116
1.334,275.199
1.357,210.604
1.38,235.863
1.403,186.754
1.426,221.01
1.449,201.128
1.472,182.363
1.495,176.837
1.518,177.475
1.541,149.288
1.564,125.447
1.587,138.111
1.61,152.644
1.633,127.934
1.656,156.781
1.679,198.55
1.702,193.255
1.725,165.222
1.748,178.812
1.771,148.094
1.794,229.253
1.817,227.661
1.84,254.337
1.863,256.011
1.886,263.296
1.909,294.549
1.932,239.988
1.955,245.143
1.978,300.696
2.001,297.28
2.024,275.568
2.047,329.866
2.07,308.242
2.093,296.855
2.116,337.863
2.139,311.224
2.162,326.643
2.185,289.719
2.208,290.769
2.231,266.947
2.254,266.947
2.277,258.966
