0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,7.59485
0.966,57.9334
0.989,152.076
1.012,462.377
1.035,669.734
1.058,889.265
1.081,1037.73
1.104,967.58
1.127,827.453
1.15,671.91
1.173,651.002
1.196,597.965
1.219,466.14
1.242,413.961
1.265,420.411
1.288,331.905
1.311,300.679
1.334,267.555
1.357,221.689
1.38,203.7
1.403,228.255
1.426,160.734
1.449,217.348
1.472,182.363
1.495,152.446
1.518,159.727
1.541,163.642
1.564,183.989
1.587,162.484
1.61,157.907
1.633,168.873
1.656,146.827
1.679,184.022
1.702,174.401
1.725,213.412
1.748,158.696
1.771,228.674
1.794,233.499
1.817,198.686
1.84,246.263
1.863,248.134
1.886,255.608
1.909,279.541
1.932,271.131
1.955,250.511
1.978,277.969
2.001,312.656
2.024,265.548
2.047,277.61
2.07,292.271
2.093,270.294
2.116,292
2.139,323.194
2.162,304.672
2.185,243.823
2.208,278.127
2.231,236.675
2.254,277.733
2.277,239.147
