0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,0
0.966,108.625
0.989,158.989
1.012,369.902
1.035,695.007
1.058,865.068
1.081,788.447
1.104,1028.75
1.127,875.498
1.15,820.653
1.173,591.82
1.196,522.033
1.219,543.83
1.242,405.153
1.265,424.658
1.288,311.417
1.311,280.898
1.334,233.155
1.357,229.078
1.38,196.553
1.403,210.963
1.426,164.083
1.449,197.884
1.472,147.777
1.495,143.299
1.518,156.769
1.541,200.964
1.564,142.173
1.587,173.316
1.61,176.33
1.633,176.55
1.656,184.156
1.679,203.392
1.702,155.547
1.725,174.401
1.748,207.869
1.771,224.318
1.794,218.64
1.817,242.149
1.84,258.374
1.863,240.257
1.886,245.999
1.909,272.036
1.932,256.476
1.955,322.086
1.978,302.444
2.001,293.863
2.024,290.599
2.047,302.105
2.07,295.465
2.093,279.668
2.116,287.413
2.139,275.313
2.162,270.982
2.185,291.153
2.208,248.629
2.231,266.947
2.254,246.724
2.277,236.505
