0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,0
0.966,0
0.989,0
1.012,6.60539
1.035,183.229
1.058,1597.05
1.081,2626.22
1.104,2407.83
1.127,1494.75
1.15,948.88
1.173,478.388
1.196,403.389
1.219,269.63
1.242,158.538
1.265,182.603
1.288,155.708
1.311,126.602
1.334,107.022
1.357,99.76
1.38,107.21
1.403,127.961
1.426,87.0644
1.449,90.8319
1.472,91.1814
1.495,143.299
1.518,97.6111
1.541,134.933
1.564,94.7822
1.587,143.528
1.61,150.012
1.633,127.934
1.656,141.85
1.679,130.752
1.702,162.617
1.725,218.002
1.748,223.515
1.771,307.076
1.794,350.248
1.817,403.582
1.84,389.58
1.863,407.649
1.886,395.905
1.909,412.744
1.932,412.193
1.955,363.242
1.978,332.164
2.001,271.652
2.024,252.187
2.047,277.61
2.07,265.12
2.093,279.668
2.116,308.816
2.139,353.119
2.162,355.939
2.185,338.484
2.208,273.913
2.231,228.419
2.254,250.769
2.277,191.582
